,event,xi,xf,yi,yf,zi,zf,ti,tf,E,ParticleID,PDG
0,0.0,115.0,115.92051444885037,300.0,299.6058347274322,180.0,180.82561571513673,0.0,0.07762120410913181,6.1440839918740915,2.0,321.0
1,0.0,115.92051444885037,116.2500614886454,299.6058347274322,299.46699268617,180.82561571513673,181.11842949531174,0.07762120410913181,0.10592988023092732,1.994510544916726,2.0,321.0
2,0.0,116.2500614886454,117.07306461665019,299.46699268617,299.1333592212999,181.11842949531174,181.80601038721542,0.10592988023092732,0.17528301064902635,5.436499585500602,2.0,321.0
3,0.0,117.07306461665019,117.08351402927744,299.1333592212999,299.1290438995499,181.80601038721542,181.8148157058792,0.17528301064902635,0.1761887864720534,0.04939410521643855,2.0,321.0
4,0.0,117.08351402927744,117.82725892721226,299.1290438995499,298.8263555001349,181.8148157058792,182.41894019438536,0.1761887864720534,0.23980981634404247,4.594132951438842,2.0,321.0
5,0.0,117.82725892721226,118.50519543990895,298.8263555001349,298.5451341981137,182.41894019438536,182.95376833361715,0.23980981634404247,0.298544281449195,5.384031063477351,2.0,321.0
6,0.0,118.50519543990895,119.09369436740546,298.5451341981137,298.2800398359263,182.95376833361715,183.440985195618,0.298544281449195,0.35236120251565967,4.781026174789172,2.0,321.0
7,0.0,119.09369436740546,119.61352639047217,298.2800398359263,298.05112818459696,183.440985195618,183.88966352207947,0.35236120251565967,0.40179775952125957,4.441658257224744,2.0,321.0
8,0.0,119.61352639047217,120.07061851173373,298.05112818459696,297.8406027202274,183.88966352207947,184.29902175233872,0.40179775952125957,0.4472720714117292,3.850071540913948,2.0,321.0
9,0.0,120.07061851173373,120.42459893800815,297.8406027202274,297.67839007114213,184.29902175233872,184.61327358490618,0.4472720714117292,0.483208940154264,3.2765054698987135,2.0,321.0
10,0.0,120.42459893800815,120.80584429778612,297.67839007114213,297.50342539572966,184.61327358490618,184.94654173954706,0.483208940154264,0.5225445028055705,3.6681795088785556,2.0,321.0
11,0.0,120.80584429778612,121.14353124865538,297.50342539572966,297.33197361662684,184.94654173954706,185.24345354572515,0.5225445028055705,0.5588222919495973,3.7847764891021045,2.0,321.0
12,0.0,121.14353124865538,121.44307292334224,297.33197361662684,297.18421458491014,185.24345354572515,185.51038782928396,0.5588222919495973,0.5920155468281281,3.214415482890768,2.0,321.0
13,0.0,121.44307292334224,121.71123089783369,297.18421458491014,297.04461970114306,185.51038782928396,185.74731622385738,0.5920155468281281,0.622647695369644,2.648379601703888,2.0,321.0
14,0.0,121.71123089783369,121.9544297313364,297.04461970114306,296.9059819319565,185.74731622385738,185.9570373869571,0.622647695369644,0.651212614216553,2.4735078767110736,2.0,321.0
15,0.0,121.9544297313364,122.18134699053716,296.9059819319565,296.7829218205624,185.9570373869571,186.14443584039435,0.651212614216553,0.677883224420884,2.7652154151272255,2.0,321.0
16,0.0,122.18134699053716,122.38364560797478,296.7829218205624,296.6759221075922,186.14443584039435,186.3160091422597,0.677883224420884,0.7024793678342155,2.511155819488586,2.0,321.0
17,0.0,122.38364560797478,122.562429708887,296.6759221075922,296.5846846538655,186.3160091422597,186.4772162275495,0.7024793678342155,0.7252329952183942,2.1775195222128096,2.0,321.0
18,0.0,122.562429708887,122.72527328300289,296.5846846538655,296.50103392544736,186.4772162275495,186.62252799428768,0.7252329952183942,0.7464222632975501,2.3125115334709174,2.0,321.0
19,0.0,122.72527328300289,122.87282855092194,296.50103392544736,296.42213243374914,186.62252799428768,186.7488723429173,0.7464222632975501,0.7659857230881014,2.2228335042478413,2.0,321.0
20,0.0,122.87282855092194,123.00793237668356,296.42213243374914,296.35400781431946,186.7488723429173,186.85984477225657,0.7659857230881014,0.7840225418976984,2.0655389206349666,2.0,321.0
21,0.0,123.00793237668356,123.12984526131049,296.35400781431946,296.29422037484113,186.85984477225657,186.9590419571839,0.7840225418976984,0.8006740104445907,2.041380115070888,2.0,321.0
22,0.0,123.12984526131049,123.23867727855156,296.29422037484113,296.2431016860227,186.9590419571839,187.04848339704466,0.8006740104445907,0.8159893188930727,1.573424479869055,2.0,321.0
23,0.0,123.23867727855156,123.33728564452011,296.2431016860227,296.1967593085577,187.04848339704466,187.13055744639,0.8159893188930727,0.8302981532480948,1.6164519410699563,2.0,321.0
24,0.0,123.33728564452011,123.42584616682134,296.1967593085577,296.15673418494737,187.13055744639,187.2062738916498,0.8302981532480948,0.8435952748062306,1.7022575655427175,2.0,321.0
25,0.0,123.42584616682134,123.5060232533992,296.15673418494737,296.1230241239407,187.2062738916498,187.2735592387041,0.8435952748062306,0.8558526731951643,1.595932249676594,2.0,321.0
26,0.0,123.5060232533992,123.5761830376651,296.1230241239407,296.09548558611243,187.2735592387041,187.33649916049905,0.8558526731951643,0.8671603172318393,1.4619039714040483,2.0,321.0
27,0.0,123.5761830376651,123.63918890715891,296.09548558611243,296.07294042660686,187.33649916049905,187.3935932109114,0.8671603172318393,0.8776202338789272,1.2745006737392177,2.0,321.0
28,0.0,123.63918890715891,123.69488389667815,296.07294042660686,296.0521639007234,187.3935932109114,187.4463559900977,0.8776202338789272,0.887359495581533,1.1137217387114888,2.0,321.0
29,0.0,123.69488389667815,123.74462394960217,296.0521639007234,296.0353160546577,187.4463559900977,187.49617108699258,0.887359495581533,0.8964843368514569,1.2668987733063064,2.0,321.0
30,0.0,123.74462394960217,123.78773584779579,296.0353160546577,296.02093920560776,187.49617108699258,187.54232846892677,0.8964843368514569,0.9049298823522429,1.143216501032661,2.0,321.0
31,0.0,123.78773584779579,123.82657418380049,296.02093920560776,296.00757590766733,187.54232846892677,187.58365035114645,0.9049298823522429,0.9127823079339678,1.1297506237974089,2.0,321.0
32,0.0,123.82657418380049,123.86116827185936,296.00757590766733,295.99454817785676,187.58365035114645,187.62048835634434,0.9127823079339678,0.9200688177590562,1.0025646412933185,2.0,321.0
33,0.0,123.86116827185936,123.89158234835782,295.99454817785676,295.9833973642227,187.62048835634434,187.65467984573172,0.9200688177590562,0.9268710966615968,0.9536983463731415,2.0,321.0
34,0.0,123.89158234835782,123.91848611278908,295.9833973642227,295.97261262932705,187.65467984573172,187.68579920797742,0.9268710966615968,0.9332293079386821,0.9132143818933997,2.0,321.0
35,0.0,123.91848611278908,123.94322109310897,295.97261262932705,295.96214907044964,187.68579920797742,187.71323185047444,0.9332293079386821,0.9391781717085256,0.8675708254016545,2.0,321.0
