,event,pixel_x,pixel_y,reset_time,TSLR,nMCParticles,MC_TrackIDs,MC_Weights
0,4,33,399,0.0006277458811253127,0.0006277458811253127,1,[4866],[6306]
1,4,33,400,0.0006275717580736802,0.0006275717580736802,1,[4866],[6323]
2,4,41,529,0.0005136107338994352,0.0005136107338994352,1,[6152],[6301]
3,4,48,983,0.0009730857494068256,0.0009730857494068256,6,"[106, 118, 120, 121, 123, 124]","[3615, 1832, 857, 4, 3, 1]"
4,4,48,983,0.0009739057494068296,8.200000000040206e-07,2,"[106, 118]","[4102, 2117]"
5,4,49,983,0.000973013328822264,0.000973013328822264,5,"[106, 118, 120, 123, 124]","[4758, 1379, 105, 5, 7]"
6,4,49,983,0.0009738133288222679,8.000000000039226e-07,4,"[106, 118, 123, 124]","[4374, 1897, 1, 2]"
7,4,70,468,0.0005513052516829065,0.0005513052516829065,1,[6126],[6297]
8,4,70,469,0.0005509818268311747,0.0005509818268311747,1,[6126],[6250]
9,4,70,469,0.0005514718268311771,4.900000000024026e-07,1,[6126],[6266]
10,4,70,469,0.0005519718268311795,5.000000000024516e-07,1,[6126],[6276]
11,4,70,469,0.0005525918268311826,6.2000000000304e-07,1,[6126],[6228]
12,4,70,470,0.0005532497103194258,0.0005532497103194258,1,[6126],[6277]
13,4,71,469,0.0005529006119778842,0.0005529006119778842,1,[6126],[6277]
14,4,71,470,0.0005526378575685992,0.0005526378575685992,1,[6126],[6290]
15,4,90,466,0.00039707120452203655,0.00039707120452203655,1,[6313],[6268]
16,4,90,467,0.0003980096513445781,0.0003980096513445781,1,[6313],[6250]
17,4,96,461,0.000572006230782971,0.000572006230782971,2,"[5747, 6316]","[6264, 3]"
18,4,96,462,0.0005719028223900714,0.0005719028223900714,2,"[5747, 6316]","[6087, 199]"
19,4,101,944,0.0013134099062457525,0.0013134099062457525,1,[1078],[6282]
20,4,101,944,0.0013142499062457475,8.399999999950114e-07,1,[1078],[6282]
21,4,101,944,0.0013152099062457418,9.599999999942987e-07,1,[1078],[6203]
22,4,101,945,0.0013134993741889447,0.0013134993741889447,2,"[1078, 1079]","[6282, 1]"
23,4,101,945,0.0013144093741889393,9.099999999945957e-07,1,[1078],[6222]
24,4,101,945,0.0013153393741889337,9.299999999944769e-07,1,[1078],[6283]
25,4,102,944,0.0013138715327325112,0.0013138715327325112,2,"[1078, 1079]","[6275, 1]"
26,4,102,945,0.00131295116629929,0.00131295116629929,2,"[1078, 1079]","[6263, 2]"
27,4,102,945,0.0013145711662992804,1.6199999999903791e-06,2,"[1078, 1079]","[6243, 1]"
28,4,137,508,0.0004543717956219104,0.0004543717956219104,1,[6327],[6342]
29,4,137,508,0.0004549417956219101,5.699999999997049e-07,1,[6327],[6220]
30,4,138,508,0.00045399369005725095,0.00045399369005725095,1,[6327],[6378]
31,4,138,508,0.0004542936900572508,2.9999999999984466e-07,1,[6327],[6305]
32,4,138,508,0.00045456369005725066,2.699999999998602e-07,1,[6327],[6187]
33,4,138,508,0.0004548736900572505,3.099999999998395e-07,1,[6327],[6155]
34,4,152,352,2.500000000000001e-07,2.500000000000001e-07,1,[6669],[6547]
35,4,152,953,0.0014283672768944323,0.0014283672768944323,2,"[1279, 1280]","[6253, 6]"
36,4,153,331,0.0003629699192822644,0.0003629699192822644,2,"[6260, 6261]","[1332, 4947]"
37,4,153,331,0.0003634999192822641,5.299999999997256e-07,2,"[6260, 6261]","[989, 5275]"
38,4,153,331,0.00036400991928226385,5.099999999997359e-07,2,"[6260, 6261]","[554, 5746]"
39,4,153,332,0.00036271716599746336,0.00036271716599746336,3,"[6260, 6261, 6677]","[6024, 31, 199]"
40,4,153,332,0.0003630471659974632,3.2999999999982913e-07,2,"[6260, 6261]","[6120, 145]"
41,4,153,332,0.00036330716599746306,2.5999999999986537e-07,2,"[6260, 6261]","[5806, 445]"
42,4,153,332,0.00036353716599746294,2.299999999998809e-07,2,"[6260, 6261]","[5712, 702]"
43,4,153,332,0.0003637571659974628,2.1999999999988609e-07,2,"[6260, 6261]","[5192, 939]"
44,4,153,332,0.0003640171659974627,2.5999999999986537e-07,2,"[6260, 6261]","[4878, 1357]"
45,4,153,332,0.00036447716599746245,4.599999999997618e-07,2,"[6260, 6261]","[4545, 1670]"
46,4,154,331,0.00036267073506666384,0.00036267073506666384,2,"[6260, 6261]","[29, 6272]"
47,4,154,331,0.0003631407350666636,4.6999999999975664e-07,2,"[6260, 6261]","[56, 6240]"
48,4,154,331,0.0003637007350666633,5.5999999999971e-07,2,"[6260, 6261]","[117, 6104]"
49,4,154,332,0.0003636859240654527,0.0003636859240654527,2,"[6260, 6261]","[3106, 3176]"
50,4,154,332,0.0003640659240654525,3.7999999999980324e-07,2,"[6260, 6261]","[2698, 3565]"
51,4,154,332,0.0003644659240654523,3.999999999997929e-07,2,"[6260, 6261]","[2756, 3551]"
52,4,156,356,5.600000000000004e-07,5.600000000000004e-07,1,[6777],[6398]
53,4,156,356,8.100000000000006e-07,2.5000000000000025e-07,3,"[6777, 6827, 6828]","[6136, 46, 10]"
54,4,156,356,9.100000000000007e-07,1.000000000000001e-07,3,"[6777, 6827, 6828]","[6823, 2, 1]"
55,4,156,356,1.0200000000000002e-06,1.0999999999999948e-07,1,[6777],[5651]
56,4,159,529,0.0006247921200856697,0.0006247921200856697,1,[6372],[6250]
57,4,162,966,0.0014034643963782307,0.0014034643963782307,1,[1276],[6269]
58,4,162,966,0.0014042143963782262,7.499999999955459e-07,1,[1276],[6276]
59,4,162,966,0.0014050343963782214,8.199999999951302e-07,1,[1276],[6250]
60,4,162,967,0.0014040102778569638,0.0014040102778569638,1,[1276],[6263]
