,event,pixel_x,pixel_y,reset_time,TSLR,nMCParticles,MC_TrackIDs,MC_Weights
0,8,31,1184,0.0020986321541440122,0.0020986321541440122,6,"[1549, 1550, 1552, 1614, 1621, 1626]","[6135, 5, 1, 104, 7, 1]"
1,8,31,1185,0.0020987018385924955,0.0020987018385924955,3,"[1549, 1550, 1614]","[6232, 2, 16]"
2,8,31,1188,0.002098522791050617,0.002098522791050617,2,"[1549, 1616]","[6264, 1]"
3,8,31,1189,0.00209991550673456,0.00209991550673456,3,"[1549, 1616, 1617]","[6192, 57, 1]"
4,8,32,1183,0.0020931340821109894,0.0020931340821109894,7,"[1549, 1550, 1552, 1614, 1621, 1626, 1627]","[4125, 1045, 265, 743, 1, 92, 2]"
5,8,32,1183,0.0020955240821109752,2.3899999999858063e-06,5,"[1549, 1614, 1621, 1622, 1626]","[5099, 1102, 33, 1, 5]"
6,8,32,1183,0.002098284082110959,2.759999999983609e-06,4,"[1549, 1614, 1621, 1622]","[6144, 44, 49, 2]"
7,8,32,1184,0.0020940632375982524,0.0020940632375982524,6,"[1549, 1550, 1552, 1614, 1621, 1626]","[3316, 1252, 211, 1450, 5, 34]"
8,8,32,1184,0.0020960932375982404,2.0299999999879442e-06,3,"[1549, 1614, 1621]","[5665, 554, 40]"
9,8,32,1184,0.002097373237598233,1.2799999999923983e-06,4,"[1549, 1614, 1621, 1622]","[6206, 14, 18, 1]"
10,8,32,1185,0.0020970733024780427,0.0020970733024780427,6,"[1549, 1550, 1552, 1614, 1621, 1626]","[5529, 514, 21, 216, 8, 2]"
11,8,32,1185,0.0020986433024780334,1.569999999990676e-06,2,"[1549, 1621]","[6227, 1]"
12,8,32,1186,0.002097340290526767,0.002097340290526767,3,"[1549, 1550, 1614]","[6249, 32, 2]"
13,8,32,1186,0.002099390290526755,2.0499999999878254e-06,1,[1549],[6224]
14,8,32,1187,0.0020973283660576636,0.0020973283660576636,1,[1549],[6303]
15,8,32,1187,0.002098808366057655,1.4799999999912106e-06,1,[1549],[6206]
16,8,32,1188,0.002097322746440413,0.002097322746440413,2,"[1549, 1616]","[6292, 1]"
17,8,32,1188,0.0020984427464404063,1.1199999999933485e-06,2,"[1549, 1616]","[6203, 7]"
18,8,32,1188,0.0021004527464403944,2.009999999988063e-06,3,"[1549, 1616, 1617]","[6215, 31, 1]"
19,8,32,1189,0.0020979536399583316,0.0020979536399583316,2,"[1549, 1616]","[6277, 25]"
20,8,32,1189,0.002099063639958325,1.109999999993408e-06,2,"[1549, 1616]","[6183, 66]"
21,8,32,1189,0.002100273639958318,1.209999999992814e-06,3,"[1549, 1616, 1617]","[6123, 75, 1]"
22,8,33,1182,0.0020876253916187098,0.0020876253916187098,3,"[1549, 1550, 1552]","[2886, 3287, 93]"
23,8,33,1182,0.0020902253916186943,2.599999999984559e-06,5,"[1549, 1550, 1552, 1614, 1626]","[4115, 1903, 223, 1, 5]"
24,8,33,1183,0.002087328545723851,0.002087328545723851,3,"[1549, 1550, 1552]","[1785, 3985, 480]"
25,8,33,1183,0.002088328545723845,9.999999999940612e-07,3,"[1549, 1550, 1552]","[1641, 3829, 798]"
26,8,33,1183,0.0020894485457238383,1.1199999999933485e-06,5,"[1549, 1550, 1552, 1614, 1626]","[2537, 2917, 777, 1, 6]"
27,8,33,1183,0.0020910885457238286,1.6399999999902604e-06,6,"[1549, 1550, 1552, 1614, 1626, 1627]","[4818, 1094, 244, 30, 87, 3]"
28,8,33,1183,0.0020926685457238192,1.5799999999906167e-06,5,"[1549, 1550, 1552, 1614, 1626]","[5250, 101, 10, 741, 129]"
29,8,33,1183,0.0020941585457238104,1.4899999999911512e-06,5,"[1549, 1550, 1614, 1621, 1626]","[4223, 1, 1990, 5, 37]"
30,8,33,1183,0.0020980485457237873,3.889999999976898e-06,4,"[1549, 1614, 1621, 1622]","[5300, 883, 47, 3]"
31,8,33,1184,0.00208807272880979,0.00208807272880979,3,"[1549, 1550, 1552]","[265, 5221, 768]"
32,8,33,1184,0.002089292728809783,1.2199999999927547e-06,4,"[1549, 1550, 1552, 1626]","[385, 5208, 685, 1]"
33,8,33,1184,0.0020915327288097696,2.239999999986697e-06,5,"[1549, 1550, 1552, 1614, 1626]","[2016, 3823, 226, 110, 53]"
34,8,33,1184,0.0020937327288097565,2.1999999999869346e-06,5,"[1549, 1550, 1614, 1621, 1626]","[3845, 187, 2157, 1, 50]"
35,8,33,1184,0.0020963927288097407,2.6599999999842028e-06,4,"[1549, 1614, 1621, 1626]","[4734, 1494, 29, 2]"
36,8,33,1185,0.0020899504620572875,0.0020899504620572875,3,"[1549, 1550, 1552]","[11, 6110, 129]"
37,8,33,1188,0.002100347094725896,0.002100347094725896,2,"[1549, 1616]","[6255, 10]"
38,8,33,1189,0.002099682312808195,0.002099682312808195,2,"[1549, 1616]","[6216, 45]"
39,8,34,1182,0.0020869140460257497,0.0020869140460257497,3,"[1549, 1550, 1552]","[2996, 3241, 28]"
40,8,34,1182,0.0020885040460257402,1.5899999999905573e-06,3,"[1549, 1550, 1552]","[3296, 2830, 134]"
41,8,34,1183,0.0020869985955438465,0.0020869985955438465,3,"[1549, 1550, 1552]","[2259, 3782, 224]"
42,8,34,1183,0.0020879885955438406,9.899999999941206e-07,3,"[1549, 1550, 1552]","[1809, 3885, 561]"
43,8,34,1183,0.0020890185955438345,1.029999999993883e-06,3,"[1549, 1550, 1552]","[1987, 3536, 708]"
44,8,34,1183,0.0020912385955438213,2.219999999986816e-06,6,"[1549, 1550, 1552, 1614, 1626, 1627]","[3681, 2177, 354, 13, 32, 2]"
