,event,xi,xf,yi,yf,zi,zf,ti,tf,E,ParticleID,PDG
0,8.0,115.0,115.00104482278599,475.0,473.97196416874004,150.0,150.00120676441327,0.0,0.03633349281323834,2.089745249261661,1.0,321.0
1,8.0,115.00104482278599,115.06476094338328,473.97196416874004,465.94870590460323,150.00120676441327,149.99281827505465,0.03633349281323834,0.3199641819454101,15.091382243236458,1.0,321.0
2,8.0,115.06476094338328,115.07597657219893,465.94870590460323,464.91578430225826,149.99281827505465,149.98488849882722,0.3199641819454101,0.3565282667390866,2.09853861075891,1.0,321.0
3,8.0,115.07597657219893,115.10788614343615,464.91578430225826,461.8697660495865,149.98488849882722,149.9553334779192,0.3565282667390866,0.4643792751124919,5.156454458784939,1.0,321.0
4,8.0,115.10788614343615,115.128322008735,461.8697660495865,460.0687810933638,149.9553334779192,149.92766513151946,0.4643792751124919,0.5281827891878507,3.1380177039835364,1.0,321.0
5,8.0,115.128322008735,115.14050714130057,460.0687810933638,459.01044766701614,149.92766513151946,149.9158331581374,0.5281827891878507,0.5656857675589854,1.8283284994865276,1.0,321.0
6,8.0,115.14050714130057,115.1476669743118,459.01044766701614,458.22376961164116,149.9158331581374,149.91088708159515,0.5656857675589854,0.5935662548847365,1.3464123110263804,1.0,321.0
7,8.0,115.1476669743118,115.15579915591279,458.22376961164116,457.4455461616474,149.91088708159515,149.90789501434878,0.5935662548847365,0.6211519947391003,1.22141619582616,1.0,321.0
8,8.0,115.15579915591279,115.16012410065551,457.4455461616474,457.0429655996892,149.90789501434878,149.9065520401004,0.6211519947391003,0.6354257566911212,0.8287348801307383,1.0,321.0
9,8.0,115.16012410065551,115.1838134364493,457.0429655996892,454.925306679352,149.9065520401004,149.8956241459119,0.6354257566911212,0.7105230064384699,4.1107707360866215,1.0,321.0
10,8.0,115.1838134364493,115.20601442932488,454.925306679352,451.9801726899733,149.8956241459119,149.8938352991014,0.7105230064384699,0.8150372383316089,5.759201231958298,1.0,321.0
11,8.0,115.20601442932488,115.19434556342769,451.9801726899733,447.0060125832596,149.8938352991014,149.86138711038137,0.8150372383316089,0.991657880448332,9.533927028203413,1.0,321.0
12,8.0,115.19434556342769,115.18478705357074,447.0060125832596,441.48537875903423,149.86138711038137,149.79216957364974,0.991657880448332,1.1878785197299924,10.182695481166785,1.0,321.0
13,8.0,115.18478705357074,115.15859650593693,441.48537875903423,436.1122634040754,149.79216957364974,149.74599686570676,1.1878785197299924,1.3790418474727804,9.6246996746534,1.0,321.0
14,8.0,115.15859650593693,115.07620159153537,436.1122634040754,430.5822756414721,149.74599686570676,149.69680589131775,1.3790418474727804,1.5759994527281183,10.646482273455172,1.0,321.0
15,8.0,115.07620159153537,115.07087411493679,430.5822756414721,430.3318363817799,149.69680589131775,149.69378413952944,1.5759994527281183,1.5849338044188648,0.5215445288355963,1.0,321.0
16,8.0,115.07087411493679,114.96579630254034,430.3318363817799,421.2429062609194,149.69378413952944,149.5535208712713,1.5849338044188648,1.9091718147585333,17.18121104978303,1.0,321.0
17,8.0,114.96579630254034,114.95701243411722,421.2429062609194,420.1281589151461,149.5535208712713,149.53101880209954,1.9091718147585333,1.949014845117458,2.545904961458465,1.0,321.0
18,8.0,114.95701243411722,114.94565039805188,420.1281589151461,416.45845990164827,149.53101880209954,149.43389351964979,1.949014845117458,2.080233859857728,6.328838700804139,1.0,321.0
