,event,pixel_x,pixel_y,reset_time,TSLR,nMCParticles,MC_TrackIDs,MC_Weights
0,9,272,919,0.0009029035380649524,0.0009029035380649524,3,"[215, 238, 239]","[6294, 10, 5]"
1,9,272,919,0.0009039135380649574,1.0100000000049522e-06,3,"[215, 238, 239]","[6204, 6, 3]"
2,9,272,920,0.0009031645496265755,0.0009031645496265755,3,"[215, 238, 239]","[6281, 3, 1]"
3,9,272,920,0.0009041045496265801,9.40000000004609e-07,3,"[215, 238, 239]","[6233, 3, 1]"
4,9,272,920,0.0009055545496265872,1.4500000000071097e-06,1,[215],[6234]
5,9,273,920,0.0009048983562488607,0.0009048983562488607,2,"[215, 238]","[6263, 2]"
6,9,280,928,0.0009357078363961391,0.0009357078363961391,1,[41],[6292]
7,9,280,928,0.0009364478363961427,7.400000000036284e-07,1,[41],[6268]
8,9,280,928,0.000937107836396146,6.600000000032361e-07,1,[41],[6266]
9,9,280,929,0.0009324466431114385,0.0009324466431114385,5,"[35, 36, 41, 42, 43]","[219, 47, 6006, 12, 5]"
10,9,280,929,0.0009332166431114423,7.700000000037755e-07,1,[41],[6240]
11,9,280,929,0.0009337466431114449,5.300000000025987e-07,1,[41],[6267]
12,9,280,929,0.000934176643111447,4.300000000021084e-07,1,[41],[6288]
13,9,280,929,0.0009345466431114488,3.700000000018142e-07,1,[41],[6288]
14,9,280,929,0.0009348766431114504,3.3000000000161806e-07,1,[41],[6271]
15,9,280,929,0.000935186643111452,3.1000000000152e-07,1,[41],[6307]
16,9,280,929,0.0009354766431114534,2.9000000000142193e-07,1,[41],[6227]
17,9,280,929,0.0009357566431114548,2.800000000013729e-07,1,[41],[6299]
18,9,280,929,0.0009360266431114561,2.7000000000132387e-07,1,[41],[6034]
19,9,280,929,0.0009363166431114575,2.9000000000142193e-07,1,[41],[6387]
20,9,280,929,0.000936626643111459,3.1000000000152e-07,1,[41],[6189]
21,9,280,929,0.0009369966431114608,3.700000000018142e-07,1,[41],[6246]
22,9,280,929,0.0009375566431114636,5.600000000027458e-07,1,[41],[6181]
23,9,280,930,0.0009305083300997183,0.0009305083300997183,6,"[1, 35, 36, 41, 42, 43]","[274, 1839, 762, 3169, 173, 60]"
24,9,280,930,0.0009315583300997235,1.0500000000051484e-06,6,"[1, 35, 36, 41, 42, 43]","[41, 287, 176, 5675, 32, 17]"
25,9,280,930,0.000932478330099728,9.20000000004511e-07,4,"[1, 35, 36, 41]","[1, 15, 9, 6279]"
26,9,280,930,0.0009333983300997325,9.20000000004511e-07,1,[41],[6221]
27,9,280,930,0.0009346883300997388,1.2900000000063251e-06,1,[41],[6236]
28,9,281,928,0.0009358536187743903,0.0009358536187743903,2,"[35, 41]","[2, 6288]"
29,9,281,928,0.0009369436187743956,1.0900000000053445e-06,1,[41],[6247]
30,9,281,929,0.0009308102008073115,0.0009308102008073115,6,"[1, 35, 36, 41, 42, 43]","[18, 2046, 480, 3608, 83, 37]"
31,9,281,929,0.0009316602008073157,8.500000000041677e-07,6,"[1, 35, 36, 41, 42, 43]","[2, 119, 52, 6052, 10, 4]"
32,9,281,929,0.0009322502008073186,5.900000000028929e-07,3,"[35, 36, 41]","[3, 3, 6331]"
33,9,281,929,0.0009327002008073208,4.5000000000220645e-07,3,"[35, 36, 41]","[1, 1, 6194]"
34,9,281,929,0.0009331002008073228,4.000000000019613e-07,2,"[36, 41]","[1, 6272]"
35,9,281,929,0.0009334602008073245,3.6000000000176516e-07,1,[41],[6257]
36,9,281,929,0.0009337902008073262,3.3000000000161806e-07,1,[41],[6226]
37,9,281,929,0.0009341102008073277,3.2000000000156903e-07,1,[41],[6295]
38,9,281,929,0.0009344302008073293,3.2000000000156903e-07,1,[41],[6290]
39,9,281,929,0.0009347302008073308,3.0000000000147097e-07,1,[41],[6175]
40,9,281,929,0.0009350502008073323,3.2000000000156903e-07,1,[41],[6327]
41,9,281,929,0.0009353702008073339,3.2000000000156903e-07,1,[41],[6190]
42,9,281,929,0.0009357102008073356,3.400000000016671e-07,1,[41],[6227]
43,9,281,929,0.0009360902008073374,3.800000000018632e-07,1,[41],[6356]
44,9,281,929,0.0009365102008073395,4.2000000000205935e-07,1,[41],[6102]
45,9,281,929,0.0009371202008073425,6.10000000002991e-07,1,[41],[6318]
46,9,281,930,0.0009290307597313543,0.0009290307597313543,6,"[1, 35, 36, 41, 42, 43]","[450, 3387, 1152, 1062, 209, 105]"
47,9,281,930,0.0009293407597313558,3.1000000000152e-07,6,"[1, 35, 36, 41, 42, 43]","[387, 2915, 1147, 1522, 209, 90]"
48,9,281,930,0.0009295707597313569,2.3000000000112774e-07,6,"[1, 35, 36, 41, 42, 43]","[373, 2711, 1139, 1843, 195, 84]"
49,9,281,930,0.0009297507597313578,1.8000000000088258e-07,6,"[1, 35, 36, 41, 42, 43]","[341, 2326, 1128, 1978, 181, 79]"
50,9,281,930,0.0009299207597313586,1.7000000000083355e-07,6,"[1, 35, 36, 41, 42, 43]","[350, 2176, 1094, 2375, 176, 76]"
51,9,281,930,0.0009300907597313595,1.7000000000083355e-07,6,"[1, 35, 36, 41, 42, 43]","[267, 2077, 1104, 2809, 193, 84]"
52,9,281,930,0.0009302507597313603,1.6000000000078451e-07,6,"[1, 35, 36, 41, 42, 43]","[248, 1691, 938, 3064, 136, 66]"
53,9,281,930,0.0009304207597313611,1.7000000000083355e-07,6,"[1, 35, 36, 41, 42, 43]","[221, 1446, 897, 3638, 122, 47]"
54,9,281,930,0.0009305907597313619,1.7000000000083355e-07,6,"[1, 35, 36, 41, 42, 43]","[181, 1192, 698, 3961, 114, 50]"
55,9,281,930,0.0009307707597313628,1.8000000000088258e-07,6,"[1, 35, 36, 41, 42, 43]","[138, 938, 637, 4444, 88, 44]"
56,9,281,930,0.0009309607597313637,1.900000000009316e-07,6,"[1, 35, 36, 41, 42, 43]","[104, 649, 436, 4852, 74, 22]"
57,9,281,930,0.0009311707597313648,2.1000000000102968e-07,6,"[1, 35, 36, 41, 42, 43]","[77, 428, 295, 5342, 48, 22]"
58,9,281,930,0.0009313907597313659,2.200000000010787e-07,6,"[1, 35, 36, 41, 42, 43]","[34, 233, 199, 5668, 30, 13]"
59,9,281,930,0.0009316407597313671,2.500000000012258e-07,6,"[1, 35, 36, 41, 42, 43]","[23, 110, 104, 6137, 17, 2]"
60,9,281,930,0.0009319007597313684,2.6000000000127484e-07,6,"[1, 35, 36, 41, 42, 43]","[7, 46, 40, 6065, 5, 2]"
61,9,281,930,0.0009321807597313697,2.800000000013729e-07,6,"[1, 35, 36, 41, 42, 43]","[2, 18, 19, 6154, 3, 1]"
62,9,281,930,0.0009325007597313713,3.2000000000156903e-07,5,"[1, 35, 36, 41, 42]","[1, 6, 3, 6265, 1]"
63,9,281,930,0.0009328707597313731,3.700000000018142e-07,2,"[36, 41]","[3, 6170]"
64,9,281,930,0.0009333607597313755,4.900000000024026e-07,1,[41],[6336]
65,9,281,930,0.0009340307597313788,6.700000000032852e-07,1,[41],[6159]
66,9,281,930,0.0009356907597313869,1.6600000000081393e-06,1,[41],[6241]
67,9,281,931,0.0009292941948830468,0.0009292941948830468,6,"[1, 35, 36, 41, 42, 43]","[4185, 914, 607, 417, 105, 51]"
68,9,281,931,0.000929754194883049,4.600000000022555e-07,6,"[1, 35, 36, 41, 42, 43]","[3788, 901, 675, 783, 134, 54]"
69,9,281,931,0.000930164194883051,4.100000000020103e-07,6,"[1, 35, 36, 41, 42, 43]","[3325, 816, 802, 1069, 118, 49]"
70,9,281,931,0.0009307541948830539,5.900000000028929e-07,6,"[1, 35, 36, 41, 42, 43]","[2741, 722, 805, 1797, 114, 58]"
71,9,281,932,0.0009293475949444819,0.0009293475949444819,2,"[1, 36]","[6256, 2]"
72,9,281,932,0.0009300175949444852,6.700000000032852e-07,3,"[1, 36, 41]","[6296, 3, 1]"
73,9,281,933,0.0009291888817248437,0.0009291888817248437,1,[1],[6268]
74,9,281,933,0.000929868881724847,6.800000000033342e-07,1,[1],[6284]
75,9,281,934,0.0009290554038345125,0.0009290554038345125,1,[1],[6332]
76,9,281,934,0.0009297254038345158,6.700000000032852e-07,1,[1],[6176]
77,9,281,935,0.0009288901603599749,0.0009288901603599749,1,[1],[6266]
