,event,pixel_x,pixel_y,reset_time,TSLR,nMCParticles,MC_TrackIDs,MC_Weights
0,0,74,742,0.0016402569097354936,0.0016402569097354936,2,"[5939, 5967]","[6135, 132]"
1,0,74,743,0.0016400663978155374,0.0016400663978155374,2,"[5939, 5967]","[6239, 32]"
2,0,75,742,0.0016394119393544923,0.0016394119393544923,2,"[5939, 5967]","[4965, 1354]"
3,0,75,742,0.001640151939354488,7.399999999956053e-07,2,"[5939, 5967]","[4976, 1210]"
4,0,75,742,0.0016412519393544814,1.0999999999934673e-06,2,"[5939, 5967]","[5068, 1177]"
5,0,75,743,0.0016400826609047165,0.0016400826609047165,2,"[5939, 5967]","[5492, 801]"
6,0,75,748,0.0008322200562797122,0.0008322200562797122,1,[578],[6261]
7,0,76,742,0.0016397208690178014,0.0016397208690178014,2,"[5939, 5967]","[4114, 2185]"
8,0,76,742,0.0016408208690177949,1.0999999999934673e-06,2,"[5939, 5967]","[4271, 1956]"
9,0,77,730,0.001654173956098032,0.001654173956098032,1,[5885],[6251]
10,0,77,731,0.001653218318970117,0.001653218318970117,1,[5885],[6254]
11,0,77,731,0.0016545283189701092,1.3099999999922202e-06,1,[5885],[6264]
12,0,78,731,0.00165350091091853,0.00165350091091853,1,[5885],[6279]
13,0,81,734,0.0016534734392080785,0.0016534734392080785,3,"[5824, 5883, 5976]","[6008, 255, 8]"
14,0,82,734,0.0016509758772396842,0.0016509758772396842,4,"[5824, 5883, 5976, 5977]","[3772, 2168, 364, 5]"
15,0,82,734,0.0016518058772396792,8.299999999950708e-07,2,"[5824, 5883]","[4830, 1369]"
16,0,82,734,0.001652525877239675,7.199999999957241e-07,2,"[5824, 5883]","[5704, 596]"
17,0,82,734,0.001653205877239671,6.799999999959616e-07,2,"[5824, 5883]","[6127, 153]"
18,0,82,734,0.001654015877239666,8.099999999951896e-07,2,"[5824, 5883]","[6147, 26]"
19,0,82,735,0.0016514736626221478,0.0016514736626221478,3,"[5824, 5883, 5976]","[3567, 2708, 8]"
20,0,82,735,0.0016529236626221392,1.4499999999913887e-06,2,"[5824, 5883]","[5204, 1030]"
21,0,82,735,0.0016553936626221245,2.469999999985331e-06,2,"[5824, 5883]","[6163, 72]"
22,0,83,734,0.0016503771086726852,0.0016503771086726852,4,"[5824, 5883, 5976, 5977]","[4235, 1078, 959, 9]"
23,0,83,734,0.0016513571086726794,9.7999999999418e-07,2,"[5824, 5883]","[4705, 1571]"
24,0,83,734,0.00165294710867267,1.5899999999905573e-06,2,"[5824, 5883]","[4989, 1232]"
25,0,83,735,0.0016507116323043324,0.0016507116323043324,3,"[5824, 5883, 5976]","[4847, 1389, 37]"
26,0,83,735,0.0016522616323043232,1.5499999999907949e-06,2,"[5824, 5883]","[4410, 1834]"
27,0,84,734,0.001650306994280154,0.001650306994280154,5,"[5824, 5883, 5976, 5977, 5980]","[6060, 46, 177, 3, 1]"
28,0,84,735,0.0016503367824145943,0.0016503367824145943,4,"[5824, 5883, 5976, 5980]","[6184, 56, 6, 23]"
29,0,85,734,0.001650497126899862,0.001650497126899862,2,"[5824, 5976]","[6250, 1]"
30,0,85,735,0.0016499890515565463,0.0016499890515565463,2,"[5824, 5980]","[6230, 25]"
