,event,pixel_x,pixel_y,reset_time,TSLR,nMCParticles,MC_TrackIDs,MC_Weights
0,2,68,741,0.0012425092034180339,0.0012425092034180339,3,"[4681, 4713, 4714]","[6254, 8, 1]"
1,2,68,742,0.0012406939656404337,0.0012406939656404337,5,"[4681, 4709, 4710, 4713, 4714]","[6241, 2, 1, 6, 1]"
2,2,68,742,0.001241463965640429,7.699999999954271e-07,5,"[4681, 4709, 4710, 4713, 4714]","[6235, 1, 1, 10, 2]"
3,2,68,742,0.0012428739656404207,1.4099999999916263e-06,4,"[4681, 4710, 4713, 4714]","[6236, 2, 16, 1]"
4,2,68,743,0.0012408392900645046,0.0012408392900645046,3,"[4681, 4709, 4713]","[6274, 3, 2]"
5,2,68,743,0.0012419192900644982,1.079999999993586e-06,3,"[4681, 4710, 4713]","[6236, 1, 2]"
6,2,69,742,0.0012376517446703972,0.0012376517446703972,1,[4681],[6256]
7,2,69,742,0.0012385817446703916,9.299999999944769e-07,1,[4681],[6297]
8,2,69,742,0.0012401317446703824,1.5499999999907949e-06,1,[4681],[6207]
9,2,69,742,0.0012416817446703732,1.5499999999907949e-06,4,"[4681, 4710, 4713, 4714]","[6238, 2, 3, 2]"
10,2,69,743,0.00123800187636608,0.00123800187636608,1,[4681],[6289]
11,2,69,743,0.0012392418763660727,1.2399999999926359e-06,1,[4681],[6217]
12,2,69,743,0.0012404118763660657,1.1699999999930516e-06,1,[4681],[6253]
13,2,69,743,0.0012413218763660603,9.099999999945957e-07,2,"[4681, 4710]","[6261, 1]"
14,2,70,742,0.0012396566085668588,0.0012396566085668588,1,[4681],[6255]
15,2,70,743,0.001241588647630284,0.001241588647630284,1,[4681],[6251]
16,2,81,642,0.0014604775366170671,0.0014604775366170671,1,[4888],[6258]
17,2,82,715,0.0012466441039484097,0.0012466441039484097,2,"[4668, 4680]","[5791, 473]"
18,2,83,715,0.0012458101815270213,0.0012458101815270213,2,"[4668, 4680]","[5542, 713]"
19,2,83,715,0.0012464401815270175,6.299999999962586e-07,2,"[4668, 4680]","[5095, 1237]"
20,2,83,715,0.0012470801815270137,6.399999999961992e-07,2,"[4668, 4680]","[4930, 1256]"
21,2,83,715,0.0012482401815270068,1.159999999993111e-06,2,"[4668, 4680]","[5221, 1019]"
22,2,83,716,0.0012470860612081405,0.0012470860612081405,2,"[4668, 4680]","[5007, 1263]"
23,2,83,716,0.0012485860612081315,1.4999999999910918e-06,3,"[4668, 4669, 4680]","[5776, 3, 470]"
24,2,129,339,0.00036532036314125625,0.00036532036314125625,1,[453],[6302]
25,2,129,339,0.0003668003631412555,1.4799999999992337e-06,1,[453],[6200]
26,2,129,340,0.0003649555585891852,0.0003649555585891852,1,[453],[6269]
27,2,129,340,0.0003659255585891847,9.699999999994977e-07,1,[453],[6276]
28,2,169,426,0.0017703987334344775,0.0017703987334344775,1,[1846],[6257]
29,2,170,426,0.0017690182237075397,0.0017690182237075397,1,[1846],[6296]
30,2,170,427,0.001768870384313973,0.001768870384313973,1,[1846],[6277]
31,2,170,427,0.001769880384313967,1.0099999999940018e-06,1,[1846],[6223]
32,2,170,428,0.001770256274120451,0.001770256274120451,1,[1846],[6257]
33,2,219,640,0.0007368392395097755,0.0007368392395097755,3,"[732, 733, 736]","[5912, 6, 387]"
34,2,238,571,0.00165225258025499,0.00165225258025499,7,"[147, 1413, 1414, 1415, 1416, 1417, 1418]","[5047, 2, 6, 98, 342, 319, 436]"
35,2,238,572,0.0016442691783262826,0.0016442691783262826,6,"[147, 1413, 1414, 1415, 1416, 1417]","[5634, 16, 132, 250, 213, 5]"
36,2,239,569,0.0016604015220105153,0.0016604015220105153,5,"[147, 1416, 1417, 1418, 1419]","[6135, 1, 4, 62, 51]"
37,2,239,569,0.0016639015220104945,3.499999999979214e-06,2,"[147, 1419]","[5239, 1012]"
