,event,xi,xf,yi,yf,zi,zf,ti,tf,E,ParticleID,PDG
0,1.0,115.0,114.99984129127286,475.0,473.8389455639199,150.0,149.9987786074562,0.0,0.04103469413333768,2.2118328167014796,1.0,321.0
1,1.0,114.99984129127286,115.00046153793328,473.8389455639199,472.7056472943821,149.9987786074562,149.99618920342826,0.04103469413333768,0.08109730365722237,2.093500830688054,1.0,321.0
2,1.0,115.00046153793328,115.0432421360011,472.7056472943821,465.4778928462808,149.99618920342826,150.0100443513477,0.08109730365722237,0.3366570028304592,13.439380481800917,1.0,321.0
3,1.0,115.0432421360011,115.04570351807088,465.4778928462808,465.1505490914583,150.0100443513477,150.01257989903212,0.3366570028304592,0.34824511593427165,0.4957049705019576,1.0,321.0
4,1.0,115.04570351807088,115.04833306702282,465.1505490914583,464.79463561592604,150.01257989903212,150.01560270929318,0.34824511593427165,0.36084552325289065,0.5848785212903056,1.0,321.0
5,1.0,115.04833306702282,115.05792962276487,464.79463561592604,463.3958055580607,150.01560270929318,150.0285584270323,0.36084552325289065,0.4103725676497638,2.5363202179423117,1.0,321.0
6,1.0,115.05792962276487,115.06928930637181,463.3958055580607,461.4669886278998,150.0285584270323,150.0439997925297,0.4103725676497638,0.4786858175285422,3.4561331271825737,1.0,321.0
7,1.0,115.06928930637181,115.07000955656424,461.4669886278998,459.7299020178795,150.0439997925297,150.0658798462235,0.4786858175285422,0.5402311012550862,2.9325412556993364,1.0,321.0
8,1.0,115.07000955656424,115.08138706332977,459.7299020178795,455.3179372673682,150.0658798462235,150.13957080512546,0.5402311012550862,0.6966119697902311,7.691572953707682,1.0,321.0
9,1.0,115.08138706332977,115.08143933960443,455.3179372673682,455.3058538594444,150.13957080512546,150.13973889672826,0.6966119697902311,0.6970405587155708,0.013335089223955815,1.0,321.0
10,1.0,115.08143933960443,115.08253356760147,455.3058538594444,455.042642949962,150.13973889672826,150.14297969740514,0.6970405587155708,0.7063765715952058,0.42345846559263617,1.0,321.0
11,1.0,115.08253356760147,115.08942760218424,455.042642949962,452.60274344698365,150.14297969740514,150.1656287140597,0.7063765715952058,0.7929215188799145,4.940718830354962,1.0,321.0
12,1.0,115.08942760218424,115.09857326787599,452.60274344698365,451.0894246935658,150.1656287140597,150.17811066983813,0.7929215188799145,0.8466256295186314,2.466633065374439,1.0,321.0
13,1.0,115.09857326787599,115.10214971253106,451.0894246935658,450.48053769646475,150.17811066983813,150.18290976046578,0.8466256295186314,0.8682391056114924,1.1646480736458733,1.0,321.0
14,1.0,115.10214971253106,115.1207766877908,450.48053769646475,447.0817198117164,150.18290976046578,150.19910182911002,0.8682391056114924,0.988932888003002,6.79902376852778,1.0,321.0
