,event,xi,xf,yi,yf,zi,zf,ti,tf,E,ParticleID,PDG
0,67.0,115.0,114.97417722761534,475.0,473.6147321496599,150.0,150.01648268219674,0.0,0.0817025191218876,6.142373793860785,1.0,321.0
1,67.0,114.97417722761534,114.94730439893908,473.6147321496599,472.3659500642515,150.01648268219674,150.03196556605172,0.0817025191218876,0.15704697026566924,5.635540090126926,1.0,321.0
2,67.0,114.94730439893908,114.96643551320399,472.3659500642515,471.23726208997334,150.03196556605172,150.05218581538276,0.15704697026566924,0.22668742218967647,5.339041038622836,1.0,321.0
3,67.0,114.96643551320399,114.99206426723917,471.23726208997334,470.2182473108104,150.05218581538276,150.0840137908797,0.22668742218967647,0.29104483859271474,5.227702922637724,1.0,321.0
4,67.0,114.99206426723917,115.01209912976208,470.2182473108104,469.30181923737865,150.0840137908797,150.1213617716717,0.29104483859271474,0.3503490270947445,5.214030347901805,1.0,321.0
5,67.0,115.01209912976208,115.02407801502122,469.30181923737865,468.4834432563372,150.1213617716717,150.1680883289702,0.3503490270947445,0.40473563403212254,4.568459260308771,1.0,321.0
6,67.0,115.02407801502122,115.02163783961768,468.4834432563372,467.74586752669774,150.1680883289702,150.19659841720807,0.40473563403212254,0.4549199876421891,4.147393838560286,1.0,321.0
7,67.0,115.02163783961768,115.01944219398186,467.74586752669774,467.0789157899321,150.19659841720807,150.21634414748215,0.4549199876421891,0.5013828963297591,4.428671701147113,1.0,321.0
8,67.0,115.01944219398186,115.02298260570585,467.0789157899321,466.4838845238135,150.21634414748215,150.21424385839623,0.5013828963297591,0.5439734084033522,3.947816216724879,1.0,321.0
9,67.0,115.02298260570585,115.02289910943402,466.4838845238135,465.9514502730378,150.21424385839623,150.1795766010569,0.5439734084033522,0.5831987499826493,3.458855401778518,1.0,321.0
10,67.0,115.02289910943402,115.02114216232307,465.9514502730378,465.4750881806961,150.1795766010569,150.10737044917954,0.5831987499826493,0.6195411614500057,3.871497604943615,1.0,321.0
11,67.0,115.02114216232307,115.01876317214628,465.4750881806961,465.0566726759681,150.10737044917954,150.02018413613703,0.6195411614500057,0.652727560122191,2.8980493147971376,1.0,321.0
12,67.0,115.01876317214628,115.0181644875623,465.0566726759681,464.6762971470013,150.02018413613703,149.94295104051938,0.652727560122191,0.6836024652194469,3.1220112910477407,1.0,321.0
13,67.0,115.0181644875623,115.01455701512222,464.6762971470013,464.3351694591447,149.94295104051938,149.876036199606,0.6836024652194469,0.7120391163725341,3.00816123574636,1.0,321.0
14,67.0,115.01455701512222,115.00843521841985,464.3351694591447,464.03014087526446,149.876036199606,149.8185601318846,0.7120391163725341,0.738179584119706,2.3024480545521224,1.0,321.0
15,67.0,115.00843521841985,114.99827731517057,464.03014087526446,463.7511283468558,149.8185601318846,149.77096134481584,0.738179584119706,0.7625992742612693,2.685255746395163,1.0,321.0
16,67.0,114.99827731517057,114.98043238324276,463.7511283468558,463.5035657665645,149.77096134481584,149.72271669756626,0.7625992742612693,0.7850542334616311,2.4088687355500547,1.0,321.0
17,67.0,114.98043238324276,114.95814898294968,463.5035657665645,463.2816444679223,149.72271669756626,149.68105271633124,0.7850542334616311,0.8057871222391343,2.1626240073923024,1.0,321.0
18,67.0,114.95814898294968,114.93613872224724,463.2816444679223,463.0818346410688,149.68105271633124,149.64262288279997,0.8057871222391343,0.825008167025161,2.074606694943895,1.0,321.0
19,67.0,114.93613872224724,114.91900830969068,463.0818346410688,462.9018646714782,149.64262288279997,149.60682665309497,0.825008167025161,0.8428107249127791,1.8720037426264609,1.0,321.0
20,67.0,114.91900830969068,114.90483623423354,462.9018646714782,462.73894149347524,149.60682665309497,149.5742938527859,0.8428107249127791,0.8593612660009672,1.8292516253752749,1.0,321.0
21,67.0,114.90483623423354,114.89254260381895,462.73894149347524,462.59134836965706,149.5742938527859,149.54832589795126,0.8593612660009672,0.8747151119605147,1.8928846213560848,1.0,321.0
22,67.0,114.89254260381895,114.87647598069714,462.59134836965706,462.4594685759565,149.54832589795126,149.52957342504266,0.8747151119605147,0.888859703030601,1.4065561580793986,1.0,321.0
23,67.0,114.87647598069714,114.85771351588501,462.4594685759565,462.3385842564015,149.52957342504266,149.51900974924013,0.888859703030601,0.9021258392374574,1.615523616174626,1.0,321.0
24,67.0,114.85771351588501,114.84071994650722,462.3385842564015,462.23031793371456,149.51900974924013,149.5071703614256,0.9021258392374574,0.9144052814997001,1.32966914228843,1.0,321.0
25,67.0,114.84071994650722,114.8203617909135,462.23031793371456,462.1327553968366,149.5071703614256,149.49529297373485,0.9144052814997001,0.9258911915793296,1.413365792304936,1.0,321.0
26,67.0,114.8203617909135,114.7999467610186,462.1327553968366,462.0452392885941,149.49529297373485,149.48581138706953,0.9258911915793296,0.9365527725536805,1.3131729918662576,1.0,321.0
27,67.0,114.7999467610186,114.77929248202967,462.0452392885941,461.9666282802609,149.48581138706953,149.47960379755676,0.9365527725536805,0.9464670846916081,1.4166253218425442,1.0,321.0
28,67.0,114.77929248202967,114.76324237857273,461.9666282802609,461.8960781188427,149.47960379755676,149.47557489506553,0.9464670846916081,0.955597124159646,1.265569020806384,1.0,321.0
29,67.0,114.76324237857273,114.75041863546846,461.8960781188427,461.83258875592827,149.47557489506553,149.47249597636645,0.955597124159646,0.9640483769523054,1.127790397560732,1.0,321.0
30,67.0,114.75041863546846,114.74068255874047,461.83258875592827,461.775269573895,149.47249597636645,149.46698139546805,0.9640483769523054,0.971914174139723,1.066623020331734,1.0,321.0
31,67.0,114.74068255874047,114.73168937332616,461.775269573895,461.7239212684232,149.46698139546805,149.4596102084198,0.971914174139723,0.979244649712335,1.077877678790374,1.0,321.0
32,67.0,114.73168937332616,114.72361431065171,461.7239212684232,461.6779765916684,149.4596102084198,149.4526617274816,0.979244649712335,0.9860535450782283,1.0350268273736798,1.0,321.0
33,67.0,114.72361431065171,114.71695373126963,461.6779765916684,461.63668447660666,149.4526617274816,149.4469902061791,0.9860535450782283,0.9923809981937649,0.9645990775082707,1.0,321.0
34,67.0,114.71695373126963,114.71127009317713,461.63668447660666,461.5996740640656,149.4469902061791,149.44135641130575,0.9923809981937649,0.9982777927121139,0.8759966374063815,1.0,321.0
35,67.0,114.71127009317713,114.70656877902589,461.5996740640656,461.56616962943474,149.44135641130575,149.43669223482135,0.9982777927121139,1.003799649311371,0.9202425789057251,1.0,321.0
36,67.0,114.70656877902589,114.70318440877475,461.56616962943474,461.5361522228595,149.43669223482135,149.43254065137495,1.003799649311371,1.0089458354909975,0.7797441939012769,1.0,321.0
37,67.0,114.70318440877475,114.6992567034664,461.5361522228595,461.5092634982173,149.43254065137495,149.42798596826782,1.0089458354909975,1.0137900111155813,0.8008619148379125,1.0,321.0
