,event,xi,xf,yi,yf,zi,zf,ti,tf,E,ParticleID,PDG
0,33.0,115.0,115.00660569267689,475.0,473.6144093404593,150.0,149.99936707838347,0.0,0.0817025191218876,6.005715470012129,1.0,321.0
1,33.0,115.00660569267689,115.02050942376772,473.6144093404593,472.3623477232086,149.99936707838347,149.99698488259145,0.0817025191218876,0.15718685606356508,5.518048782029802,1.0,321.0
2,33.0,115.02050942376772,115.01969822581873,472.3623477232086,471.22804095815934,149.99698488259145,150.0059536732644,0.15718685606356508,0.22708177634560717,5.60719903978388,1.0,321.0
3,33.0,115.01969822581873,115.0453891465537,471.22804095815934,470.20945278864235,150.0059536732644,150.01924240437785,0.22708177634560717,0.29142549159954884,5.296823277089938,1.0,321.0
4,33.0,115.0453891465537,115.096882357962,470.20945278864235,469.2951429005764,150.01924240437785,150.02942786502027,0.29142549159954884,0.3506503065665576,4.952056446651877,1.0,321.0
5,33.0,115.096882357962,115.15057484003724,469.2951429005764,468.47385616840154,150.02942786502027,150.03620403587848,0.3506503065665576,0.4052035037288386,4.6791170192566796,1.0,321.0
6,33.0,115.15057484003724,115.20295517945426,468.47385616840154,467.7364696616818,150.03620403587848,150.02549260179,0.4052035037288386,0.4554498044459254,4.644397126920708,1.0,321.0
7,33.0,115.20295517945426,115.25718120106221,467.7364696616818,467.0788265107387,150.02549260179,150.00830034379743,0.4554498044459254,0.5015331990437906,3.9932131199911014,1.0,321.0
8,33.0,115.25718120106221,115.30514826376427,467.0788265107387,466.4861036857029,150.00830034379743,149.9841414279078,0.5015331990437906,0.5441294418253422,3.6599354801385116,1.0,321.0
9,33.0,115.30514826376427,115.32507834412881,466.4861036857029,465.94914286462244,149.9841414279078,149.95366532446664,0.5441294418253422,0.5836030622543102,3.7504071511750747,1.0,321.0
10,33.0,115.32507834412881,115.33122266850668,465.94914286462244,465.46761619530724,149.95366532446664,149.92578147610004,0.5836030622543102,0.619947924935196,3.166672262166473,1.0,321.0
11,33.0,115.33122266850668,115.32578195576718,465.46761619530724,465.0314042871529,149.92578147610004,149.89627861999455,0.619947924935196,0.6537056306808366,2.878917509910687,1.0,321.0
12,33.0,115.32578195576718,115.31169488856008,465.0314042871529,464.6354957662763,149.89627861999455,149.85977321352874,0.6537056306808366,0.6851560746299642,3.1974389787080093,1.0,321.0
13,33.0,115.31169488856008,115.29823852814616,464.6354957662763,464.2820963094018,149.85977321352874,149.81951845848562,0.6851560746299642,0.7140969774994048,2.838907039525061,1.0,321.0
14,33.0,115.29823852814616,115.28635863165448,464.2820963094018,463.96472965017784,149.81951845848562,149.7769867570912,0.7140969774994048,0.740858642078778,2.5591681948395872,1.0,321.0
15,33.0,115.28635863165448,115.27182635704003,463.96472965017784,463.6771558233369,149.7769867570912,149.74424566854438,0.740858642078778,0.7656968488908777,2.800227505965098,1.0,321.0
16,33.0,115.27182635704003,115.25926519468712,463.6771558233369,463.4217778745791,149.74424566854438,149.71174132357214,0.7656968488908777,0.7884771286264577,2.207665264686653,1.0,321.0
17,33.0,115.25926519468712,115.25012382958332,463.4217778745791,463.1916299672083,149.71174132357214,149.67241765900337,0.7884771286264577,0.8096710052470157,2.213985798456456,1.0,321.0
18,33.0,115.25012382958332,115.23912952528649,463.1916299672083,462.9842569620009,149.67241765900337,149.63669206826142,0.8096710052470157,0.8293074049668223,2.165312035017042,1.0,321.0
19,33.0,115.23912952528649,115.2332229104153,462.9842569620009,462.79797840434196,149.63669206826142,149.604139781533,0.8293074049668223,0.8474544791185352,2.079741567502013,1.0,321.0
