,event,pixel_x,pixel_y,reset_time,TSLR,nMCParticles,MC_TrackIDs,MC_Weights
0,36,123,1329,0.0008404439522445313,0.0008404439522445313,1,[167],[6253]
1,36,125,1318,0.0008303900930061617,0.0008303900930061617,1,[165],[6274]
2,36,126,1318,0.0008301295305935759,0.0008301295305935759,1,[165],[6326]
3,36,126,1318,0.0008313995305935821,1.270000000006227e-06,1,[165],[6175]
4,36,153,1237,0.0009824174208822463,0.0009824174208822463,3,"[173, 176, 191]","[6025, 262, 3]"
5,36,153,1237,0.0009835774208822395,1.159999999993111e-06,3,"[173, 176, 191]","[5369, 849, 2]"
6,36,157,1220,0.0010031144820696457,0.0010031144820696457,4,"[31, 49, 107, 108]","[4204, 2047, 8, 2]"
7,36,157,1220,0.0010036744820696424,5.599999999966743e-07,4,"[31, 49, 107, 108]","[4335, 1957, 7, 3]"
8,36,157,1220,0.0010043044820696387,6.299999999962586e-07,3,"[31, 49, 107]","[4591, 1612, 11]"
9,36,157,1220,0.001005434482069632,1.1299999999932892e-06,4,"[31, 49, 107, 108]","[5565, 686, 5, 1]"
10,36,157,1221,0.0010040557556529105,0.0010040557556529105,4,"[31, 49, 107, 108]","[4462, 1832, 2, 1]"
11,36,157,1221,0.0010049557556529051,8.999999999946551e-07,3,"[31, 49, 107]","[5861, 393, 2]"
12,36,157,1221,0.001005635755652901,6.799999999959616e-07,2,"[31, 49]","[6219, 29]"
13,36,157,1221,0.0010063757556528967,7.399999999956053e-07,2,"[31, 49]","[6253, 1]"
14,36,158,1219,0.0010026500608869885,0.0010026500608869885,5,"[31, 49, 112, 113, 139]","[6255, 11, 26, 2, 1]"
15,36,158,1219,0.0010033400608869844,6.899999999959022e-07,5,"[31, 49, 107, 112, 113]","[6147, 34, 1, 19, 6]"
16,36,158,1220,0.0010032667587574215,0.0010032667587574215,6,"[31, 49, 107, 108, 112, 113]","[5435, 804, 3, 1, 12, 2]"
17,36,158,1220,0.0010050667587574108,1.7999999999893102e-06,4,"[31, 49, 107, 112]","[5116, 1122, 6, 5]"
18,36,159,1218,0.0010027903040690572,0.0010027903040690572,2,"[31, 139]","[6343, 5]"
19,36,159,1218,0.0010036003040690524,8.099999999951896e-07,2,"[31, 112]","[6159, 5]"
20,36,159,1219,0.0010026307742956888,0.0010026307742956888,3,"[31, 112, 113]","[6283, 9, 1]"
21,36,159,1219,0.0010034907742956837,8.599999999948926e-07,3,"[31, 49, 112]","[6220, 1, 11]"
22,36,160,1216,0.0010049527078238704,0.0010049527078238704,1,[31],[6258]
23,36,160,1217,0.001003737296023687,0.001003737296023687,1,[31],[6295]
24,36,160,1217,0.0010045072960236825,7.699999999954271e-07,1,[31],[6244]
25,36,160,1218,0.0010031978586875036,0.0010031978586875036,1,[31],[6300]
26,36,160,1218,0.0010039278586874993,7.299999999956647e-07,1,[31],[6229]
27,36,161,1212,0.0010153922406195958,0.0010153922406195958,2,"[31, 46]","[6246, 7]"
28,36,161,1213,0.0010111697873588564,0.0010111697873588564,2,"[31, 46]","[4690, 1571]"
29,36,161,1213,0.0010124497873588488,1.2799999999923983e-06,2,"[31, 46]","[6008, 242]"
30,36,161,1213,0.001013759787358841,1.3099999999922202e-06,2,"[31, 46]","[6245, 9]"
31,36,161,1214,0.0010081743442976864,0.0010081743442976864,2,"[31, 46]","[6267, 5]"
32,36,161,1214,0.0010092743442976799,1.0999999999934673e-06,2,"[31, 46]","[6031, 255]"
33,36,161,1214,0.0010101443442976747,8.699999999948332e-07,2,"[31, 46]","[5032, 1191]"
34,36,161,1214,0.0010110643442976693,9.199999999945363e-07,2,"[31, 46]","[4436, 1833]"
35,36,161,1215,0.0010053722970514633,0.0010053722970514633,1,[31],[6283]
36,36,161,1215,0.0010063622970514574,9.899999999941206e-07,1,[31],[6231]
37,36,161,1215,0.001007462297051451,1.0999999999934673e-06,1,[31],[6260]
38,36,161,1215,0.0010099122970514364,2.44999999998545e-06,2,"[31, 46]","[6192, 37]"
39,36,161,1216,0.001004444628852854,0.001004444628852854,1,[31],[6269]
40,36,161,1216,0.0010052546288528493,8.099999999951896e-07,1,[31],[6272]
41,36,161,1217,0.0010044268795231601,0.0010044268795231601,1,[31],[6286]
42,36,162,1211,0.0010169219669329752,0.0010169219669329752,2,"[31, 144]","[6257, 1]"
43,36,162,1211,0.0010188819669329635,1.95999999998836e-06,3,"[31, 144, 147]","[6237, 13, 3]"
44,36,162,1212,0.0010147820851816392,0.0010147820851816392,2,"[31, 46]","[6277, 4]"
45,36,162,1212,0.0010157220851816336,9.399999999944175e-07,1,[31],[6249]
46,36,162,1212,0.0010168120851816271,1.0899999999935267e-06,1,[31],[6274]
47,36,162,1213,0.0010131797853799574,0.0010131797853799574,2,"[31, 46]","[5852, 420]"
48,36,162,1213,0.001016619785379937,3.4399999999795705e-06,1,[31],[6229]
49,36,162,1214,0.0010118944744498838,0.0010118944744498838,2,"[31, 46]","[5364, 886]"
50,36,163,1208,0.001024799230131858,0.001024799230131858,1,[31],[6250]
51,36,163,1209,0.001020943434966087,0.001020943434966087,1,[31],[6264]
52,36,163,1209,0.0010224334349660782,1.4899999999911512e-06,1,[31],[6247]
53,36,163,1210,0.0010189904860838086,0.0010189904860838086,2,"[31, 144]","[6279, 1]"
54,36,163,1210,0.0010198804860838033,8.899999999947145e-07,1,[31],[6221]
55,36,163,1210,0.001021130486083796,1.2499999999925765e-06,1,[31],[6278]
56,36,163,1211,0.0010176253919473265,0.0010176253919473265,3,"[31, 144, 147]","[6269, 10, 3]"
57,36,163,1211,0.0010187453919473198,1.1199999999933485e-06,3,"[31, 144, 147]","[6223, 9, 4]"
58,36,164,1206,0.0010254261050086063,0.0010254261050086063,1,[31],[6264]
59,36,164,1207,0.0010237087953012796,0.0010237087953012796,1,[31],[6301]
60,36,164,1207,0.0010245087953012749,7.99999999995249e-07,1,[31],[6223]
61,36,164,1208,0.0010225210201086125,0.0010225210201086125,1,[31],[6295]
62,36,164,1208,0.0010233010201086078,7.799999999953677e-07,1,[31],[6276]
63,36,164,1208,0.0010245410201086005,1.2399999999926359e-06,1,[31],[6181]
64,36,164,1209,0.001021793946291203,0.001021793946291203,1,[31],[6263]
65,36,165,1204,0.0010270657956027475,0.0010270657956027475,4,"[31, 39, 193, 194]","[5932, 103, 214, 1]"
66,36,165,1205,0.0010255510547986298,0.0010255510547986298,3,"[31, 39, 193]","[6221, 1, 28]"
67,36,165,1205,0.0010263010547986254,7.499999999955459e-07,3,"[31, 39, 193]","[6245, 1, 74]"
68,36,165,1206,0.0010249214453158973,0.0010249214453158973,1,[31],[6310]
69,36,165,1206,0.0010256614453158929,7.399999999956053e-07,1,[31],[6264]
70,36,165,1207,0.0010250892564317709,0.0010250892564317709,1,[31],[6259]
71,36,166,1202,0.0010289340718049264,0.0010289340718049264,3,"[31, 37, 39]","[5266, 852, 145]"
72,36,166,1203,0.0010269848154061411,0.0010269848154061411,3,"[31, 39, 193]","[4402, 1915, 4]"
73,36,166,1203,0.0010275848154061376,5.999999999964367e-07,2,"[31, 39]","[4455, 1787]"
74,36,166,1203,0.001028364815406133,7.799999999953677e-07,3,"[31, 37, 39]","[4768, 11, 1436]"
75,36,166,1204,0.0010263398655724642,0.0010263398655724642,4,"[31, 39, 193, 194]","[4995, 1147, 167, 3]"
76,36,166,1204,0.0010268398655724612,4.999999999970306e-07,4,"[31, 39, 193, 194]","[4274, 1866, 94, 2]"
77,36,166,1204,0.0010272698655724587,4.299999999974463e-07,3,"[31, 39, 193]","[3644, 2628, 59]"
78,36,166,1204,0.0010277898655724556,5.199999999969118e-07,3,"[31, 39, 193]","[3039, 3119, 19]"
79,36,166,1205,0.0010265098836587598,0.0010265098836587598,4,"[31, 39, 193, 194]","[5776, 328, 169, 3]"
80,36,167,1200,0.0010305151145268627,0.0010305151145268627,3,"[31, 36, 37]","[5668, 334, 284]"
81,36,167,1201,0.0010285602510849059,0.0010285602510849059,2,"[31, 37]","[2372, 3899]"
82,36,167,1201,0.001029030251084903,4.6999999999720876e-07,2,"[31, 37]","[2750, 3545]"
83,36,167,1201,0.0010294302510849007,3.999999999976245e-07,3,"[31, 36, 37]","[3224, 5, 3040]"
84,36,167,1201,0.001029890251084898,4.5999999999726815e-07,3,"[31, 36, 37]","[3703, 10, 2489]"
85,36,167,1201,0.001030730251084893,8.399999999950114e-07,3,"[31, 36, 37]","[4619, 32, 1570]"
86,36,167,1202,0.001028168687578174,0.001028168687578174,3,"[31, 37, 39]","[4300, 1998, 58]"
87,36,167,1202,0.0010286286875781712,4.5999999999726815e-07,3,"[31, 37, 39]","[3308, 2834, 5]"
88,36,167,1202,0.0010290386875781688,4.099999999975651e-07,3,"[31, 37, 39]","[3004, 3341, 4]"
89,36,167,1202,0.001029508687578166,4.6999999999720876e-07,2,"[31, 37]","[2552, 3614]"
90,36,167,1203,0.0010278555368625425,0.0010278555368625425,4,"[31, 37, 39, 193]","[3925, 28, 2325, 1]"
91,36,167,1204,0.0010269362566977436,0.0010269362566977436,3,"[31, 39, 193]","[696, 5558, 4]"
92,36,167,1204,0.0010274962566977402,5.599999999966743e-07,3,"[31, 39, 193]","[552, 5711, 1]"
93,36,167,1204,0.0010282662566977357,7.699999999954271e-07,2,"[31, 39]","[470, 5786]"
94,36,167,1205,0.0010272824383066182,0.0010272824383066182,3,"[31, 39, 193]","[115, 6190, 4]"
95,36,167,1205,0.0010286124383066103,1.3299999999921014e-06,3,"[31, 39, 193]","[20, 6173, 2]"
96,36,168,1198,0.0010328469936362287,0.0010328469936362287,3,"[31, 35, 36]","[4821, 1438, 1]"
97,36,168,1199,0.001030994541602656,0.001030994541602656,3,"[31, 35, 36]","[5676, 18, 560]"
98,36,168,1199,0.001031834541602651,8.399999999950114e-07,3,"[31, 35, 36]","[5934, 51, 297]"
99,36,168,1200,0.001030165451509325,0.001030165451509325,3,"[31, 36, 37]","[5607, 641, 53]"
100,36,168,1200,0.0010307754515093213,6.099999999963773e-07,3,"[31, 36, 37]","[5191, 1077, 8]"
101,36,168,1200,0.0010314654515093172,6.899999999959022e-07,2,"[31, 36]","[4873, 1346]"
102,36,168,1201,0.0010297221963445828,0.0010297221963445828,3,"[31, 36, 37]","[3648, 20, 2637]"
103,36,169,1196,0.0010343782113572105,0.0010343782113572105,4,"[31, 35, 221, 224]","[6230, 7, 12, 4]"
104,36,169,1197,0.0010321590879511858,0.0010321590879511858,2,"[31, 35]","[3420, 2840]"
105,36,169,1197,0.0010329090879511813,7.499999999955459e-07,3,"[31, 35, 221]","[5497, 825, 3]"
106,36,169,1197,0.0010343290879511729,1.419999999991567e-06,4,"[31, 35, 221, 224]","[5965, 201, 6, 2]"
107,36,169,1198,0.001031367058589235,0.001031367058589235,2,"[31, 35]","[2562, 3795]"
108,36,169,1198,0.0010318370585892323,4.6999999999720876e-07,2,"[31, 35]","[3103, 3177]"
109,36,169,1198,0.0010322570585892298,4.199999999975057e-07,2,"[31, 35]","[3471, 2709]"
110,36,169,1198,0.0010327770585892267,5.199999999969118e-07,2,"[31, 35]","[4192, 2009]"
111,36,169,1199,0.001031824265795647,0.001031824265795647,3,"[31, 35, 36]","[5703, 527, 61]"
112,36,170,1195,0.0010344563662653937,0.0010344563662653937,1,[31],[6308]
113,36,170,1195,0.001035396366265388,9.399999999944175e-07,1,[31],[6249]
114,36,170,1196,0.001033383717785218,0.001033383717785218,4,"[31, 35, 221, 224]","[6286, 3, 13, 1]"
115,36,170,1196,0.001034193717785213,8.099999999951896e-07,3,"[31, 221, 224]","[6266, 5, 1]"
116,36,170,1197,0.0010331406817354612,0.0010331406817354612,4,"[31, 35, 221, 224]","[5512, 754, 1, 3]"
117,36,171,1193,0.0010361830823747583,0.0010361830823747583,3,"[5, 31, 32]","[4665, 1346, 240]"
118,36,171,1193,0.001036733082374755,5.499999999967337e-07,3,"[5, 31, 32]","[3429, 1924, 929]"
119,36,171,1193,0.0010372130823747521,4.799999999971494e-07,3,"[5, 31, 32]","[2234, 2182, 1873]"
120,36,171,1193,0.0010377230823747491,5.099999999969712e-07,3,"[5, 31, 32]","[1050, 2275, 2962]"
121,36,171,1193,0.0010384930823747445,7.699999999954271e-07,3,"[5, 31, 32]","[363, 1824, 3981]"
122,36,171,1194,0.001035867528925978,0.001035867528925978,3,"[5, 31, 32]","[212, 6029, 40]"
123,36,171,1194,0.001036567528925974,6.999999999958428e-07,3,"[5, 31, 32]","[331, 5650, 305]"
124,36,171,1194,0.0010372975289259696,7.299999999956647e-07,3,"[5, 31, 32]","[253, 4870, 1099]"
125,36,171,1195,0.00103548202644569,0.00103548202644569,2,"[31, 221]","[6263, 1]"
126,36,172,1192,0.0010357324938502041,0.0010357324938502041,3,"[5, 31, 32]","[6260, 5, 2]"
127,36,172,1192,0.0010364024938502002,6.69999999996021e-07,3,"[5, 31, 32]","[6264, 22, 13]"
128,36,172,1192,0.0010376724938501926,1.2699999999924577e-06,3,"[5, 31, 32]","[5817, 186, 190]"
129,36,172,1193,0.0010353100137203205,0.0010353100137203205,3,"[5, 31, 32]","[6242, 30, 4]"
130,36,172,1193,0.0010356900137203182,3.7999999999774325e-07,3,"[5, 31, 32]","[6253, 67, 21]"
131,36,172,1193,0.0010359700137203165,2.7999999999833713e-07,3,"[5, 31, 32]","[6064, 140, 67]"
132,36,172,1193,0.001036220013720315,2.499999999985153e-07,3,"[5, 31, 32]","[6021, 168, 119]"
133,36,172,1193,0.0010364600137203136,2.399999999985747e-07,3,"[5, 31, 32]","[5606, 268, 202]"
134,36,172,1193,0.001036730013720312,2.699999999983965e-07,3,"[5, 31, 32]","[5486, 458, 453]"
135,36,172,1193,0.0010370500137203101,3.199999999980996e-07,3,"[5, 31, 32]","[4799, 666, 769]"
136,36,172,1193,0.0010374700137203076,4.199999999975057e-07,3,"[5, 31, 32]","[3563, 1017, 1523]"
137,36,172,1193,0.0010382100137203032,7.399999999956053e-07,3,"[5, 31, 32]","[1843, 1418, 3035]"
138,36,172,1194,0.001037490605301107,0.001037490605301107,3,"[5, 31, 32]","[2408, 2541, 1328]"
139,36,173,1192,0.0010347502016398644,0.0010347502016398644,1,[5],[6325]
140,36,173,1192,0.0010352302016398615,4.799999999971494e-07,1,[5],[6298]
141,36,173,1192,0.001035640201639859,4.099999999975651e-07,1,[5],[6147]
142,36,173,1192,0.0010361202016398563,4.799999999971494e-07,1,[5],[6249]
143,36,173,1193,0.0010349601370550077,0.0010349601370550077,1,[5],[6280]
144,36,173,1193,0.001035420137055005,4.5999999999726815e-07,1,[5],[6244]
145,36,173,1193,0.0010358201370550026,3.999999999976245e-07,2,"[5, 32]","[6229, 1]"
146,36,173,1193,0.0010362701370549999,4.4999999999732754e-07,3,"[5, 31, 32]","[6299, 2, 4]"
147,36,173,1193,0.0010373801370549933,1.109999999993408e-06,3,"[5, 31, 32]","[6158, 18, 27]"
148,36,174,1192,0.0010339200827742018,0.0010339200827742018,1,[5],[6295]
149,36,174,1192,0.0010343400827741993,4.199999999975057e-07,1,[5],[6316]
150,36,174,1192,0.0010346600827741974,3.199999999980996e-07,1,[5],[6201]
