,event,pixel_x,pixel_y,reset_time,TSLR,nMCParticles,MC_TrackIDs,MC_Weights
0,10,246,1136,0.0012558553787239545,0.0012558553787239545,1,[125],[6260]
1,10,246,1176,0.001210183445639169,0.001210183445639169,3,"[34, 43, 44]","[5519, 121, 613]"
2,10,246,1177,0.0012074461659962537,0.0012074461659962537,3,"[34, 42, 43]","[4860, 5, 1417]"
3,10,246,1178,0.0012058290934708067,0.0012058290934708067,4,"[34, 41, 42, 43]","[5180, 236, 780, 85]"
4,10,246,1179,0.0012041665912444625,0.0012041665912444625,3,"[34, 41, 42]","[4669, 1148, 458]"
5,10,246,1179,0.0012052065912444563,1.0399999999938236e-06,3,"[34, 41, 42]","[4025, 1149, 1077]"
6,10,246,1180,0.0012031096630321602,0.0012031096630321602,3,"[34, 41, 42]","[6254, 36, 3]"
7,10,246,1180,0.0012046196630321512,1.5099999999910324e-06,3,"[34, 41, 42]","[5655, 500, 58]"
8,10,246,1181,0.0012015798105967854,0.0012015798105967854,2,"[34, 40]","[5220, 1040]"
9,10,246,1181,0.0012028898105967776,1.3099999999922202e-06,2,"[34, 40]","[6161, 104]"
10,10,246,1182,0.0011998386622118157,0.0011998386622118157,2,"[34, 40]","[3203, 3079]"
11,10,246,1182,0.0012003886622118124,5.499999999967337e-07,2,"[34, 40]","[2635, 3637]"
12,10,246,1182,0.0012008786622118095,4.8999999999709e-07,2,"[34, 40]","[2558, 3639]"
13,10,246,1182,0.0012015086622118058,6.299999999962586e-07,2,"[34, 40]","[2886, 3390]"
14,10,246,1183,0.001199060682231549,0.001199060682231549,2,"[34, 40]","[6020, 257]"
15,10,246,1183,0.0012000206822315434,9.599999999942987e-07,2,"[34, 40]","[4699, 1550]"
16,10,246,1183,0.0012011606822315366,1.1399999999932298e-06,2,"[34, 40]","[2809, 3450]"
17,10,246,1184,0.0011977717739696996,0.0011977717739696996,4,"[34, 38, 212, 213]","[6192, 62, 31, 1]"
18,10,246,1184,0.001199551773969689,1.779999999989429e-06,4,"[34, 38, 40, 212]","[6208, 3, 7, 2]"
19,10,246,1185,0.0011967034297410675,0.0011967034297410675,4,"[34, 38, 212, 213]","[4765, 1391, 138, 2]"
20,10,246,1186,0.0011964365658370677,0.0011964365658370677,4,"[34, 38, 212, 216]","[5426, 819, 25, 3]"
21,10,247,1136,0.0012544007774183297,0.0012544007774183297,1,[125],[6314]
22,10,247,1136,0.0012549607774183264,5.599999999966743e-07,1,[125],[6245]
23,10,247,1136,0.0012554907774183232,5.299999999968524e-07,1,[125],[6274]
24,10,247,1136,0.0012562807774183185,7.899999999953083e-07,1,[125],[6180]
25,10,247,1137,0.0012548581657196127,0.0012548581657196127,1,[125],[6299]
26,10,247,1137,0.0012562181657196046,1.3599999999919232e-06,1,[125],[6209]
27,10,247,1168,0.0012196370923306136,0.0012196370923306136,2,"[34, 48]","[4684, 1574]"
28,10,247,1169,0.0012186350225192172,0.0012186350225192172,2,"[34, 48]","[6208, 59]"
29,10,247,1170,0.0012170512127884876,0.0012170512127884876,1,[34],[6264]
30,10,247,1171,0.0012154968782531633,0.0012154968782531633,1,[34],[6296]
31,10,247,1171,0.0012172468782531529,1.749999999989607e-06,1,[34],[6210]
32,10,247,1172,0.0012139966945404032,0.0012139966945404032,1,[34],[6296]
33,10,247,1172,0.0012149966945403973,9.999999999940612e-07,1,[34],[6207]
34,10,247,1173,0.0012125563599868436,0.0012125563599868436,1,[34],[6259]
35,10,247,1173,0.0012134563599868382,8.999999999946551e-07,1,[34],[6295]
36,10,247,1173,0.0012152563599868275,1.7999999999893102e-06,1,[34],[6199]
37,10,247,1174,0.0012111624902144368,0.0012111624902144368,2,"[34, 44]","[6229, 41]"
38,10,247,1174,0.0012120424902144315,8.799999999947739e-07,2,"[34, 44]","[6263, 1]"
39,10,247,1174,0.0012134224902144233,1.3799999999918044e-06,1,[34],[6221]
40,10,247,1175,0.0012096413782523446,0.0012096413782523446,2,"[34, 44]","[5028, 1246]"
41,10,247,1175,0.0012104813782523396,8.399999999950114e-07,2,"[34, 44]","[5671, 605]"
42,10,247,1175,0.0012115213782523334,1.0399999999938236e-06,2,"[34, 44]","[6084, 145]"
43,10,247,1176,0.0012084115208844484,0.0012084115208844484,3,"[34, 43, 44]","[5834, 204, 258]"
44,10,247,1176,0.0012092615208844433,8.49999999994952e-07,3,"[34, 43, 44]","[5317, 4, 893]"
45,10,247,1176,0.0012103015208844371,1.0399999999938236e-06,2,"[34, 44]","[5053, 1205]"
46,10,247,1177,0.0012067975610175654,0.0012067975610175654,3,"[34, 42, 43]","[4666, 9, 1585]"
47,10,247,1177,0.00120769756101756,8.999999999946551e-07,3,"[34, 43, 44]","[5105, 1179, 1]"
48,10,247,1177,0.0012091375610175515,1.4399999999914481e-06,3,"[34, 43, 44]","[5838, 343, 40]"
49,10,247,1178,0.0012057316743193315,0.0012057316743193315,4,"[34, 41, 42, 43]","[5166, 257, 732, 117]"
50,10,247,1178,0.0012069716743193242,1.2399999999926359e-06,4,"[34, 41, 42, 43]","[5441, 6, 79, 731]"
51,10,247,1179,0.0012043120941267072,0.0012043120941267072,5,"[34, 41, 42, 205, 206]","[4267, 1419, 572, 20, 1]"
52,10,247,1179,0.0012055220941267,1.209999999992814e-06,3,"[34, 41, 42]","[4097, 1175, 965]"
53,10,247,1180,0.0012035369938061726,0.0012035369938061726,5,"[34, 41, 42, 205, 206]","[6082, 145, 9, 42, 2]"
54,10,247,1181,0.0012023657457795375,0.0012023657457795375,3,"[34, 40, 205]","[5971, 298, 7]"
55,10,247,1182,0.0012005325810480099,0.0012005325810480099,2,"[34, 40]","[3963, 2327]"
56,10,247,1182,0.001202362581047999,1.829999999989132e-06,2,"[34, 40]","[4186, 2034]"
57,10,247,1183,0.001199628457767643,0.001199628457767643,2,"[34, 40]","[5966, 298]"
58,10,247,1184,0.00119788286582223,0.00119788286582223,3,"[34, 38, 212]","[6127, 136, 2]"
59,10,247,1185,0.001196153300700941,0.001196153300700941,5,"[34, 38, 212, 213, 216]","[4457, 1813, 5, 1, 1]"
60,10,247,1185,0.001197003300700936,8.49999999994952e-07,3,"[34, 38, 212]","[4945, 1288, 12]"
61,10,247,1186,0.0011953342070155039,0.0011953342070155039,5,"[34, 38, 212, 216, 217]","[5884, 429, 1, 3, 2]"
62,10,247,1186,0.001196134207015499,7.99999999995249e-07,4,"[34, 38, 212, 216]","[5222, 999, 5, 4]"
63,10,247,1187,0.0011943892391578811,0.0011943892391578811,4,"[34, 38, 216, 217]","[6284, 2, 5, 1]"
64,10,247,1187,0.0011953092391578757,9.199999999945363e-07,4,"[34, 38, 216, 217]","[6237, 10, 10, 5]"
65,10,247,1188,0.0011934117153193056,0.0011934117153193056,3,"[34, 225, 226]","[6206, 77, 1]"
66,10,247,1188,0.0011942917153193004,8.799999999947739e-07,2,"[34, 225]","[6197, 27]"
67,10,247,1189,0.0011924170373171688,0.0011924170373171688,3,"[34, 225, 226]","[6197, 77, 1]"
68,10,247,1189,0.0011933370373171633,9.199999999945363e-07,3,"[34, 225, 226]","[6102, 124, 1]"
69,10,247,1190,0.0011912917157828275,0.0011912917157828275,2,"[34, 225]","[6305, 1]"
70,10,247,1190,0.001192221715782822,9.299999999944769e-07,2,"[34, 225]","[6222, 2]"
71,10,247,1191,0.001190350698396517,0.001190350698396517,2,"[8, 34]","[38, 6227]"
72,10,247,1191,0.0011914606983965104,1.109999999993408e-06,1,[34],[6245]
73,10,247,1192,0.0011891683771943534,0.0011891683771943534,2,"[8, 34]","[1950, 4303]"
74,10,247,1192,0.0011908783771943433,1.7099999999898446e-06,1,[34],[6264]
75,10,247,1193,0.0011799014957106766,0.0011799014957106766,1,[8],[6256]
76,10,247,1193,0.0011835614957106549,3.659999999978264e-06,1,[8],[6249]
77,10,247,1193,0.0011875414957106313,3.9799999999763636e-06,3,"[8, 34, 35]","[4743, 1355, 152]"
78,10,247,1194,0.0011836065486338127,0.0011836065486338127,1,[8],[6258]
79,10,247,1194,0.0011861265486337977,2.519999999985034e-06,3,"[8, 34, 35]","[6124, 82, 49]"
80,10,247,1194,0.0011890865486337801,2.959999999982421e-06,3,"[8, 34, 35]","[2980, 2353, 904]"
81,10,248,1135,0.0012559188586760246,0.0012559188586760246,1,[125],[6287]
82,10,248,1136,0.0012551336393189436,0.0012551336393189436,1,[125],[6253]
83,10,248,1136,0.0012558736393189392,7.399999999956053e-07,1,[125],[6327]
84,10,248,1136,0.0012568236393189335,9.499999999943581e-07,1,[125],[6185]
85,10,248,1158,0.0012264879570317417,0.0012264879570317417,1,[34],[6268]
86,10,248,1158,0.0012274179570317362,9.299999999944769e-07,1,[34],[6275]
87,10,248,1159,0.0012273971047389643,0.0012273971047389643,2,"[34, 118]","[6280, 3]"
88,10,248,1159,0.0012282671047389592,8.699999999948332e-07,2,"[34, 118]","[6263, 1]"
89,10,248,1160,0.0012275901391527971,0.0012275901391527971,3,"[34, 118, 120]","[6265, 24, 14]"
90,10,248,1160,0.0012283601391527925,7.699999999954271e-07,3,"[34, 118, 120]","[6181, 8, 13]"
91,10,248,1160,0.0012301001391527822,1.7399999999896665e-06,3,"[34, 118, 120]","[6218, 1, 29]"
92,10,248,1161,0.0012261223592069722,0.0012261223592069722,2,"[34, 120]","[6275, 1]"
93,10,248,1161,0.0012272323592069656,1.109999999993408e-06,3,"[34, 118, 120]","[6234, 4, 20]"
94,10,248,1161,0.0012289823592069552,1.749999999989607e-06,4,"[34, 118, 120, 123]","[6066, 3, 151, 4]"
95,10,248,1162,0.00122472336835655,0.00122472336835655,1,[34],[6297]
96,10,248,1162,0.0012260933683565418,1.3699999999918638e-06,1,[34],[6230]
97,10,248,1163,0.0012235494113256899,0.0012235494113256899,1,[34],[6297]
98,10,248,1163,0.001225529411325678,1.979999999988241e-06,1,[34],[6205]
99,10,248,1164,0.0012221186157670054,0.0012221186157670054,3,"[34, 177, 178]","[6284, 16, 1]"
100,10,248,1164,0.0012235586157669969,1.4399999999914481e-06,2,"[34, 177]","[6187, 26]"
101,10,248,1165,0.001220830865664246,0.001220830865664246,3,"[34, 177, 178]","[6229, 50, 1]"
102,10,248,1165,0.001222030865664239,1.1999999999928734e-06,2,"[34, 177]","[5717, 526]"
103,10,248,1166,0.0012198819506950606,0.0012198819506950606,3,"[34, 48, 177]","[6265, 23, 1]"
104,10,248,1166,0.0012207619506950553,8.799999999947739e-07,4,"[34, 48, 177, 178]","[6226, 1, 26, 1]"
105,10,248,1167,0.0012189691101005713,0.0012189691101005713,2,"[34, 48]","[5019, 1310]"
106,10,248,1167,0.001219689110100567,7.199999999957241e-07,2,"[34, 48]","[5586, 656]"
107,10,248,1167,0.0012207491101005608,1.0599999999937049e-06,2,"[34, 48]","[5909, 300]"
108,10,248,1168,0.0012182551250777588,0.0012182551250777588,2,"[34, 48]","[4958, 1348]"
109,10,248,1168,0.001218905125077755,6.499999999961398e-07,2,"[34, 48]","[4460, 1797]"
