event,ParticleID,PDG,kaon_category,particle_parent_track_id,particle_process_key,particle_final_kinetic_energy,particle_decay_flag,s_bin_cm,energy_MeV,path_length_cm,weighted_s_mid_cm,track_length_cm,n_steps,s_mid_cm,residual_range_cm,dEdx_MeV_per_cm
5,2,321,primary kaon,0,20,0.0,1,5.0,22.27603673337154,0.8757273785675992,4.774469566458045,5.889868141020253,25,5.452004451736453,0.43786368928379993,25.437182025538338
6,2,321,primary kaon,0,20,0.0,1,0.0,4.0104536871149765,1.0251018572065533,0.5254169088241625,20.86600800988412,1,0.5125509286032767,20.353457081280844,3.9122489720617963
6,2,321,primary kaon,0,20,0.0,1,1.0,7.387688854654681,1.9384570780484283,3.865923872540658,20.86600800988412,1,1.9943303962307677,18.87167761365335,3.8111180991906983
6,2,321,primary kaon,0,20,0.0,1,3.0,6.9725165602573185,1.8343524551746997,7.1186360738426195,20.86600800988412,1,3.880735162842332,16.985272847041788,3.80107789023199
6,2,321,primary kaon,0,20,0.0,1,4.0,0.3611206441279425,0.1025620169628239,0.4973429530731162,20.86600800988412,1,4.849192398911093,16.016815610973026,3.5209978783747933
6,2,321,primary kaon,0,20,0.0,1,5.0,6.484440350216215,1.640603572668894,9.385524221264022,20.86600800988412,1,5.720775193726952,15.145232816157167,3.952472406034985
6,2,321,primary kaon,0,20,0.0,1,7.0,7.219688525179499,1.4865054773006559,10.828196025328928,20.86600800988412,1,7.284329718711727,13.581678291172391,4.856819322515868
6,2,321,primary kaon,0,20,0.0,1,8.0,5.982282002729226,1.322031205869541,11.486597770969967,20.86600800988412,1,8.688598060296826,12.177409949587293,4.525068679293764
6,2,321,primary kaon,0,20,0.0,1,9.0,4.5271188987395705,0.8948949314609449,8.767340347521197,20.86600800988412,1,9.797061128962067,11.068946880922052,5.05882728752179
6,2,321,primary kaon,0,20,0.0,1,10.0,2.603120774487752,0.5005183333973334,5.252823669323591,20.86600800988412,1,10.494767761391207,10.371240248492912,5.200850000475967
6,2,321,primary kaon,0,20,0.0,1,11.0,5.251412269790371,1.0305581926413794,11.604400625105386,20.86600800988412,1,11.260306024410564,9.605701985473555,5.095696979838374
6,2,321,primary kaon,0,20,0.0,1,12.0,5.295259817913618,0.927215474607518,11.348369014675878,20.86600800988412,1,12.239192858035013,8.626815151849106,5.710926923598913
6,2,321,primary kaon,0,20,0.0,1,13.0,8.476562619974557,1.503584128732418,20.2301119816921,20.86600800988412,2,13.45459265970498,7.411415350179139,5.637571225974991
6,2,321,primary kaon,0,20,0.0,1,14.0,4.215425146645686,0.6730874153142719,9.788662109212456,20.86600800988412,1,14.542928431728326,6.323079578155793,6.262819732972511
6,2,321,primary kaon,0,20,0.0,1,15.0,7.384021698174344,1.149621851966949,17.76658151843089,20.86600800988412,2,15.454283065368932,5.411724944515187,6.4230004723210765
6,2,321,primary kaon,0,20,0.0,1,16.0,6.938636318017269,0.9310442222823134,15.357217020991447,20.86600800988412,2,16.494616102493566,4.371391907390553,7.452531417904358
6,2,321,primary kaon,0,20,0.0,1,17.0,8.136036178418976,1.0683032283965725,18.689206301579322,20.86600800988412,3,17.494289827833008,3.3717181820511115,7.615849098041609
6,2,321,primary kaon,0,20,0.0,1,18.0,9.346812977136745,1.006404062434829,18.650321275071388,20.86600800988412,4,18.531643473248714,2.3343645366354053,9.287336295646174
6,2,321,primary kaon,0,20,0.0,1,19.0,12.022099645475022,1.0046034182504362,19.627084873635848,20.86600800988412,7,19.537147213591343,1.3288607962927763,11.967010490977694
6,2,321,primary kaon,0,20,0.0,1,20.0,21.031235202623733,0.8265590871675595,16.905388571191168,20.86600800988412,26,20.45272846630034,0.41327954358377994,25.44432156047459
7,2,321,primary kaon,0,20,0.0,1,0.0,9.29101801091116,0.9555133044619131,0.45650283750186227,2.7009911651677534,4,0.47775665223095654,2.2232345129367967,9.723588324228825
7,2,321,primary kaon,0,20,0.0,1,1.0,12.77044559287698,1.0485907952057307,1.5517137836504662,2.7009911651677534,8,1.4798087020647783,1.221182463102975,12.178674132239976
7,2,321,primary kaon,0,20,0.0,1,2.0,19.238810431071713,0.6968870655001097,1.6394600160048007,2.7009911651677534,22,2.3525476324176986,0.3484435327500548,27.606783628944658
8,2,321,primary kaon,0,20,0.0,1,0.0,8.791472809746491,1.0827126395347957,0.5861333299042022,3.853842288285767,3,0.5413563197673978,3.312485968518369,8.119857927883693
8,2,321,primary kaon,0,20,0.0,1,1.0,9.446898493213244,0.9900884619197505,1.5621188731913878,3.853842288285767,4,1.577756870494671,2.276085417791096,9.541469127815107
8,2,321,primary kaon,0,20,0.0,1,2.0,11.977674837656739,0.9765741868667115,2.5010926214165865,3.853842288285767,7,2.5610881948879016,1.2927540933978654,12.264992254286895
8,2,321,primary kaon,0,20,0.0,1,3.0,20.796166736784816,0.8044669999645094,2.7767053669776622,3.853842288285767,23,3.4516087883035125,0.40223349998225455,25.850863662154293
9,2,321,primary kaon,0,20,0.0,1,0.0,2.77620929161669,0.6210343395240406,0.1928418254340307,14.948359173904949,1,0.3105171697620203,14.637842004142929,4.47029916855221
9,2,321,primary kaon,0,20,0.0,1,1.0,5.9348598026814665,1.4341039438089458,1.9189548563763963,14.948359173904949,1,1.3380863114285133,13.610272862476435,4.138374926240438
9,2,321,primary kaon,0,20,0.0,1,2.0,6.139881366535982,1.3003100615688077,3.517720115841668,14.948359173904949,1,2.7052933141173905,12.243065859787558,4.721859461064458
9,2,321,primary kaon,0,20,0.0,1,3.0,5.382978010370212,1.1674590687947772,4.598828938783609,14.948359173904949,1,3.9391778792991827,11.009181294605767,4.610849454385851
9,2,321,primary kaon,0,20,0.0,1,5.0,5.526234255119402,1.0558126628795672,5.3327131099611345,14.948359173904949,1,5.050813745136355,9.897545428768595,5.23410492165101
9,2,321,primary kaon,0,20,0.0,1,6.0,9.672876837556565,1.7928188258845221,11.608734048848623,14.948359173904949,2,6.4751294895184,8.473229684386549,5.39534541800913
9,2,321,primary kaon,0,20,0.0,1,7.0,4.216154042343516,0.7662251151484162,5.9418087079010515,14.948359173904949,1,7.75465146003487,7.193707713870079,5.502500451876803
9,2,321,primary kaon,0,20,0.0,1,8.0,3.993380819784607,0.6929676303261394,5.879309115775798,14.948359173904949,1,8.484247832772146,6.464111341132803,5.762723459254736
9,2,321,primary kaon,0,20,0.0,1,9.0,7.6516889277226845,1.192434479927548,11.24101889444541,14.948359173904949,2,9.426948887898991,5.521410286005958,6.416863195860958
9,2,321,primary kaon,0,20,0.0,1,10.0,6.950961997481988,0.9647270879370894,10.134969047542505,14.948359173904949,2,10.505529671831308,4.442829502073641,7.205107106866337
9,2,321,primary kaon,0,20,0.0,1,11.0,8.901729602647219,1.0997946862931889,12.689200748293025,14.948359173904949,3,11.537790558946448,3.4105686149585015,8.093992191078971
9,2,321,primary kaon,0,20,0.0,1,12.0,7.0307293576719845,0.8040841713348725,10.042794187404693,14.948359173904949,3,12.48972998776048,2.458629186144469,8.743772863977862
9,2,321,primary kaon,0,20,0.0,1,13.0,12.804887269229585,1.1362331886183574,15.293572219391013,14.948359173904949,7,13.459888667737093,1.4884705061678556,11.269594478929221
